להיטבע;טבע;verb;нифъаль;быть отчеканенным
להטביע;טבע;verb;hифъиль;чеканить, накладывать отпечаток
להטביע;טבע;verb;hифъиль;потопить, утопить делать слэм данк 
לטגן;טגן;verb;пиэль;жарить
להיטגן;טגן;verb;hитпаэль;жариться, зажариваться
לטהר;טהר;verb;пиэль;очищать
לטהור;טהר;verb;пааль;очищаться, быть чистым 
להיטהר;טהר;verb;нифъаль;очиститься 
להיטהר;טהר;verb;hитпаэль;очиститься
לטוב;טוב;verb;пааль;быть хорошим, радоваться 
להטיח;טוח;verb;hифъиль;бросать в лицо резко, грубо высказываться
לטווח;טוח;verb;пиэль;нацеливать, пристреливать 
לטוות;טוה;verb;пааль;прясть плести 
להטיל;טול;verb;hифъиль;бросать, метать, нести 
להטיס;טוס;verb;hифъиль;вести самолет, перевозить на самолете
לטוס;טוס;verb;пааль;лететь, летать 
לטחון;טחן;verb;пааль;растирать, молоть
לטייב;טיב;verb;пиэль;мелиорировать  улучшать
לטייל;טיל;verb;пиэль;гулять, путешествовать
לטכס;טכס;verb;пиэль;устраивать церемонию
לטלא;טלא;verb;пиэль;латать, ставить заплаты 
לטלגרף;טלגרף;verb;пиэль;телеграфировать
לטלטל;טלטל;verb;пиэль;трясти, встряхнуть перевозить с места на место
להיטלטל;טלטל;verb;hитпаэль;странствовать, блуждать качаться из стороны в сторону
לטלף;טלף;verb;пиэль;обрезать копыта  
לטלפן;טלפן;verb;пиэль;звонить по телефону 
לטמא;טמא;verb;пиэль;осквернять
להיטמא;טמא;verb;нифъаль;быть оскверненным
לטמוא;טמא;verb;пааль;быть ритуально нечистым
לטמטם;טמטם;verb;пиэль;отуплять, путать
לטמון;טמן;verb;пааль;погрести, зарыть
להיטמן;טמן;verb;нифъаль;быть погребенным
להטמין;טמן;verb;hифъиль;заложить, подложить, зарыть
להטמיע;טמע;verb;hифъиль;ассимилировать, поглощать внедрять
להיטמע;טמע;verb;нифъаль;ассимилироваться вписываться 
לטנף;טנף;verb;пиэль;загрязнять, пачкать
לטעות;טעה;verb;пааль;ошибаться, сбиться
להטעות;טעה;verb;hифъиль;привести к ошибке, ввести в заблуждение
לטעום;טעם;verb;пааль;пробовать на вкус
להטעים;טעם;verb;hифъиль;ставить ударение, подчеркивать, выделять
להטעין;טען;verb;hифъиль;грузить, нагружать заряжать
לטעון;טען;verb;пааль;нагружать заряжать утверждать, заявлять
להיטען;טען;verb;нифъаль;быть погруженным быть заряженным быть утверждаемым, высказываемым
לטפוח;טפח;verb;пааль;хлопать, шлепать по чемулибо 
לטפח;טפח;verb;пиэль;выхаживать, выращивать, лелеять
לטפטף;טפטף;verb;пиэль;капать
לטפל;טפל;verb;пиэль;заботиться, ухаживать 
להיטפל;טפל;verb;нифъаль;приставать к комулибо 
לטפול;טפל;verb;пааль;приклеивать, присоединять
לטפס;טפס;verb;пиэль;карабкаться 
לטפוף;טפף;verb;пааль;семенить, идти легкими шагами
להטריד;טרד;verb;hифъиль;беспокоить, утруждать
להטריח;טרח;verb;hифъиль;беспокоить, утруждать
לטרוח;טרח;verb;пааль;трудиться, хлопотать
לטרטר;טרטר;verb;пиэль;грохотать, рокотать
להטריל;טרל;verb;hифъиль;троллить, провоцировать людей в интернете 
לטרוף;טרף;verb;пааль;растерзать перетасовать
להיטרף;טרף;verb;нифъаль;быть растерзанным быть перетасованным
להטריף;טרף;verb;hифъиль;свести с ума
לטרפד;טרפד;verb;пиэль;торпедировать разрушать 
להיטרק;טרק;verb;нифъаль;быть захлопнутым
לטרוק;טרק;verb;пааль;хлопнуть 
להתטשטש;טשטש;verb;hитпаэль;стираться, делаться неразборчивым, смутным
לטשטש;טשטש;verb;пиэль;делать неразборчивым, затирать, заметать
להיטשטש;טשטש;verb;hитпаэль;затуманиться, размяться, стереться поблекнуть 
ליאות;יאה;verb;пааль;соответствовать, подходить
להואיל;יאל;verb;hифъиль;соглашаться, соизволить
להיוואש;יאש;verb;нифъаль;терять надежду, отчаиваться
להתייאש;יאש;verb;hитпаэль;отчаиваться, приходить в отчаяние
לייבא;יבא;verb;пиэль;импортировать
לייבב;יבב;verb;пиэль;выть, завывать плакать
להוביל;יבל;verb;hифъиль;вести приводить к чемулибо
לייבל;יבל;verb;пиэль;мозолить, натирать мозоли
להתייבש;יבש;verb;hитпаэль;высыхать
ליבוש;יבש;verb;пааль;высохнуть
לייבש;יבש;verb;пиэль;сушить
לייגע;יגע;verb;пиэль;утомлять, наводить тоску
להתייגע;יגע;verb;hитпаэль;уставать, мучиться
יגור;יגר;verb;пааль;бояться, трепетать перед чемлибо  
להתיידד;ידד;verb;hитпаэль;подружиться с кемлибо 
להודות;ידה;verb;hифъиль;признаваться, выражать признательность благодарить 
לידות;ידה;verb;пааль;бросать, метать 
ליידות;ידה;verb;пиэль;метать , бросать
לדעת;ידע;verb;пааль;знать
להודיע;ידע;verb;hифъиль;извещать, сообщать комулибо 
להיוודע;ידע;verb;нифъаль;становиться известным комулибо 
ליידע;ידע;verb;пиэль;определить проинформировать
להתייוון;יון;verb;hитпаэль;эллинизироваться, перенимать греческую культуру 
להוזיל;יזל;verb;hифъиль;удешевлять на скольколибо 
ליזום;יזם;verb;пааль;предпринять
להזיע;יזע;verb;hифъиль;потеть
להתייחד;יחד;verb;hитпаэль;уединяться
לייחד;יחד;verb;пиэль;выделять, обособить
לייחל;יחל;verb;пиэль;ожидать, надеяться, уповать 
להתייחס;יחס;verb;hитпаэль;относиться к чемулибо 
לייחס;יחס;verb;пиэль;устанавливать принадлежность, относить, приписывать чтолибо к чемулибо 
להיטיב;יטב;verb;hифъиль;делать добро, улучшать
להוכיח;יכח;verb;hифъиль;доказать  
להיווכח;יכח;verb;нифъаль;удостоверяться в чемлибо 
לוכל;יכל;verb;пааль;мочь, быть способным 
ללדת;ילד;verb;пааль;рожать
להוליד;ילד;verb;hифъиль;порождать
להיוולד;ילד;verb;нифъаль;рождаться
להתיילד;ילד;verb;hитпаэль;вести себя как ребенок, ребячиться
ליילד;ילד;verb;пиэль;принимать роды
ליילל;ילל;verb;пиэль;скулить, вопить
להימין;ימן;verb;hифъиль;повернуть вправо поправеть, сместиться вправо 
להתיימר;ימר;verb;hитпаэль;строить из себя, бахвалиться, кичиться
להונות;ינה;verb;hифъиль;обмануть, облапошить
ליינן;ינן;verb;пиэль;ионизировать
להיניק;ינק;verb;hифъиль;кормить грудью
לינוק;ינק;verb;пааль;сосать , впитывать, черпать силы
ליסוד;יסד;verb;пааль;основывать, положить начало
להיווסד;יסד;verb;нифъаль;быть основанным
לייסד;יסד;verb;пиэль;основывать, положить начало
יוסף;יסף;verb;пааль;добавлять, продолжать 
להוסיף;יסף;verb;hифъиль;добавлять, добавляться, продолжить
להיווסף;יסף;verb;нифъаль;быть добавленным к чемулибо 
להיתוסף;יסף;verb;hитпаэль;добавляться, присоединяться
להתייסר;יסר;verb;hитпаэль;мучиться, терзаться
לייסר;יסר;verb;пиэль;наказывать, терзать
להיוועד;יעד;verb;нифъаль;быть предназначенным собираться вместе
מועד;יעד;verb;hуфъаль;быть предназначенным для коголибо, чеголибо 
ליעוד;יעד;verb;пааль;назначать, указывать, предназначать 
לייעד;יעד;verb;пиэль;назначать, предназначать
להיוועז;יעז;verb;нифъаль;осмеливаться, решаться
להועיל;יעל;verb;hифъиль;приносить пользу 
לייעל;יעל;verb;пиэль;повышать эффективность чеголибо 
ליעוף;יעף;verb;пааль;устать, быть уставшим
לעוץ;יעץ;verb;пааль;советовать комулибо чтолибо 
להתייעץ;יעץ;verb;hитпаэль;совещаться  
להיוועץ;יעץ;verb;нифъаль;советоваться с кемлибо 
לייעץ;יעץ;verb;пиэль;советовать консультировать
להתייפח;יפח;verb;hитпаэль;рыдать навзрыд
לייפות;יפה;verb;пиэль;приукрасить
ליפות;יפה;verb;пааль;хорошеть, становиться красивее
להתייפייף;יפיף;verb;hитпаэль;прихорашиваться
להופיע;יפע;verb;hифъиль;появляться, выходить в свет выступать 
לצאת;יצא;verb;пааль;выходить
להוציא;יצא;verb;hифъиль;выводить удалять выпускать, публиковать 
לייצא;יצא;verb;пиэль;экспортировать
להתייצב;יצב;verb;hитпаэль;стабилизироваться являться перед кемлибо 
להציב;יצב;verb;hифъиль;ставить, установить, поставить
ניצב;יצב;verb;нифъаль;стоять 
לייצב;יצב;verb;пиэль;стабилизировать
להציג;יצג;verb;hифъиль;предъявлять, показывать
לייצג;יצג;verb;пиэль;представлять
להציע;יצע;verb;hифъиль;предлагать чтолибо комулибо 
ליצוק;יצק;verb;пааль;отливать, лить
מוצק;יצק;verb;hуфъаль;быть отлитым
להיווצק;יצק;verb;нифъаль;быть вылитым, отлитым 
ליצור;יצר;verb;пааль;творить, создавать
להיווצר;יצר;verb;нифъаль;быть сотворенным, созданным
לייצר;יצר;verb;пиэль;производить, создавать, выпускать
להצית;יצת;verb;hифъиль;поджигать, зажечь подстрекать
ליקוד;יקד;verb;пааль;пылать
להוקיע;יקע;verb;hифъиль;обличать, клеймить
ליקוץ;יקץ;verb;пааль;пробудиться, проснуться 
להתייקר;יקר;verb;hитпаэль;подорожать
להוקיר;יקר;verb;hифъиль;почитать, высоко ценить
ליקור;יקר;verb;пааль;быть дорогим, любимым, почитаемым 
לייקר;יקר;verb;пиэль;повышать цену на чтолибо 
לירוא;ירא;verb;пааль;страшиться, бояться 
להתיירא;ירא;verb;hитпаэль;бояться, страшиться 
להוריד;ירד;verb;hифъиль;спускать, снимать скачивать 
לרדת;ירד;verb;пааль;спускаться, снижаться, эмигрировать из зраиля
ליירט;ירט;verb;пиэль;сбить , принудить к посадке
לירוט;ירט;verb;пааль;извиваться 
לירות;ירה;verb;пааль;стрелять
להורות;ירה;verb;hифъиль;обучать, указывать, давать распоряжения
להיירות;ירה;verb;нифъаль;быть застреленным  
לירוק;ירק;verb;пааль;плевать
להוריק;ירק;verb;hифъиль;становиться зеленым
לרשת;ירש;verb;пааль;унаследовать
להוריש;ירש;verb;hифъиль;оставлять в наследство
להיוורש;ירש;verb;нифъаль;обеднеть 
לשבת;ישב;verb;пааль;сидеть, селиться
להתיישב;ישב;verb;hитпаэль;садиться населять
ליישב;ישב;verb;пиэль;заселять, населять улаживать, разрешать 
להושיב;ישב;verb;hифъиль;сажать 
להושיט;ישט;verb;hифъиль;предоставить, протянуть 
ליישם;ישם;verb;пиэль;претворять в жизнь, внедрять
לישון;ישן;verb;пааль;спать
להתיישן;ישן;verb;hитпаэль;обветшать, состариться потерять силу
להושיע;ישע;verb;hифъиль;спасать
להיוושע;ישע;verb;нифъаль;спастись, быть спасенным
להתיישר;ישר;verb;hитпаэль;выпрямляться
ליישר;ישר;verb;пиэль;выпрямлять, упорядочивать
להישיר;ישר;verb;hифъиль;направлять смотреть в лицо 
ליתום;יתם;verb;пааль;становиться сиротой
להתייתם;יתם;verb;hитпаэль;осиротеть
להותיר;יתר;verb;hифъиль;оставлять
להיוותר;יתר;verb;нифъаль;оставаться
לייתר;יתר;verb;пиэль;сделать ненужным
לכאוב;כאב;verb;пааль;болеть 
להכאיב;כאב;verb;hифъиль;причинять боль
להתכבד;כבד;verb;hитпаэль;иметь честь угощаться
להכביד;כבד;verb;hифъиль;отягчать, обременять
לכבוד;כבד;verb;пааль;быть тяжелым, веским 
לכבד;כבד;verb;пиэль;уважать, почитать угощать  подметать
לכבות;כבה;verb;пиэль;потушить, погасить выключить
להיכבות;כבה;verb;нифъаль;потухнуть
לכבות;כבה;verb;пааль;погаснуть, потухнуть
לכבול;כבל;verb;пааль;связывать, заковывать
להיכבל;כבל;verb;нифъаль;быть связанным, закованным
לכבס;כבס;verb;пиэль;стирать 
להכביר;כבר;verb;hифъиль;приумножать быть многословным 
להיכבש;כבש;verb;нифъаль;быть завоеванным, покоренным быть заквашенным, замаринованным
לכבוש;כבש;verb;пааль;завоевывать, покорять квасить, мариновать
להתכדר;כדר;verb;hитпаэль;съежиться, принять форму шара
לכדרר;כדרר;verb;пиэль;вести 
לכהות;כהה;verb;пааль;быть темным, темнеть
להתכהות;כהה;verb;hитпаэль;темнеть, становиться темным
לכהן;כהן;verb;пиэль;исполнять обязанности священника  занимать высокую должность
לכוות;כוה;verb;пааль;обжечь, ошпарить
להיכוות;כוה;verb;нифъаль;обжечься, ошпариться
להכיל;כול;verb;hифъиль;вмещать, содержать
להכין;כון;verb;hифъиль;готовить
לכוון;כון;verb;пиэль;направлять, настраивать, целиться
לכונן;כון;verb;пиэль;основывать, устанавливать
להתכוון;כון;verb;hитпаэль;намереваться, иметь в виду
להתכונן;כון;verb;hитпаэль;готовиться
להיכון;כון;verb;нифъаль;готовиться, быть готовым быть верным, быть правильным
להכווין;כון;verb;hифъиль;направлять 
לכווץ;כוץ;verb;пиэль;сжимать, сокращать
להתכווץ;כוץ;verb;hитпаэль;сжиматься
לכזב;כזב;verb;пиэль;лгать, обманывать 
להיכזב;כזב;verb;нифъаль;провалиться, не удаться
להכזיב;כזב;verb;hифъиль;разочаровать
להיכחד;כחד;verb;нифъаль;вымереть, быть уничтоженным быть скрытым 
להכחיד;כחד;verb;hифъиль;уничтожать, истреблять утаивать 
להכחיל;כחל;verb;hифъиль;посинеть окрасить в синий цвет
להכחיש;כחש;verb;hифъиль;отрицать
להתכחש;כחש;verb;hитпаэль;отрекаться от чеголибо 
לכייל;כיל;verb;пиэль;калибровать
לכייס;כיס;verb;пиэль;воровать из карманов
לכייף;כיף;verb;пиэль;кайфовать, хорошо проводить время
לככב;ככב;verb;пиэль;выступать в качестве звезды, играть роль
לכלוא;כלא;verb;пааль;арестовывать, заключать в тюрьму
להיכלא;כלא;verb;нифъаль;быть арестованным, заключенным в тюрьму
להכליב;כלב;verb;hифъиль;скреплять  сметывать, временно сшивать
לכלות;כלה;verb;пиэль;заканчивать, завершать уничтожать
לכלות;כלה;verb;пааль;заканчиваться, завершаться
להתכלות;כלה;verb;hитпаэль;иссякнуть, закончиться
להתכלכל;כלכל;verb;hитпаэль;зарабатывать на жизнь
לכלכל;כלכל;verb;пиэль;снабжать, обеспечивать
להיכלל;כלל;verb;нифъаль;быть включенным 
להכליל;כלל;verb;hифъиль;обобщать включать в себя
לכלול;כלל;verb;пааль;включать, содержать обобщать
להכלים;כלם;verb;hифъиль;позорить, оскорблять
להיכלם;כלם;verb;нифъаль;стыдиться 
לכמוה;כמה;verb;пааль;страстно желать чеголибо 
לכמת;כמת;verb;пиэль;оценивать количественно 
לכנות;כנה;verb;пиэль;называть, давать прозвище
להתכנות;כנה;verb;hитпаэль;называться, быть прозванным
להיכנס;כנס;verb;нифъаль;входить
להכניס;כנס;verb;hифъиль;вводить, вносить
לכנס;כנס;verb;пиэль;собирать вместе, созывать
להתכנס;כנס;verb;hитпаэль;собираться вместе
להכניע;כנע;verb;hифъиль;покорять
להיכנע;כנע;verb;нифъаль;сдаться
לכסח;כסח;verb;пиэль;стричь  бить, критиковать 
לכסות;כסה;verb;пиэль;накрывать, укрывать
להתכסות;כסה;verb;hитпаэль;накрываться, укрываться 
לכסוס;כסס;verb;пааль;грызть ногти
להכסיף;כסף;verb;hифъиль;серебрить серебриться
להיכסף;כסף;verb;нифъаль;страстно желать 
לכעוס;כעס;verb;пааль;сердиться, злиться 
להכעיס;כעס;verb;hифъиль;сердить, злить
לכער;כער;verb;пиэль;обезобразить, изуродовать
לכפות;כפה;verb;пааль;заставлять, принуждать, навязывать
להיכפות;כפה;verb;нифъаль;быть заставленным, принужденным
לכפול;כפל;verb;пааль;удваивать , умножать 
להכפיל;כפל;verb;hифъиль;удваивать умножать
להכפיף;כפף;verb;hифъиль;подчинять, подвергать
לכופף;כפף;verb;пиэль;гнуть, сгибать
להתכופף;כפף;verb;hитпаэль;гнуться, сгибаться
לכוף;כפף;verb;пааль;наклонять, нагибать принуждать 
להיכפף;כפף;verb;нифъаль;согнуться, сгорбиться
לכפור;כפר;verb;пааль;отрицать, не веровать
לכפר;כפר;verb;пиэль;прощать, отпускать грех
להכפיש;כפש;verb;hифъиль;оклеветать, опозорить
לכפות;כפת;verb;пааль;связывать 
להיכפת;כפת;verb;нифъаль;быть связанным
לכפתר;כפתר;verb;пиэль;застегивать
להתכרבל;כרבל;verb;hитпаэль;закутаться, свернуться калачиком
להכריז;כרז;verb;hифъиль;провозглашать, объявлять
להכריח;כרח;verb;hифъиль;заставлять, принуждать
לכרות;כרה;verb;пааль;выкапывать, добывать ископаемые
להיכרות;כרה;verb;нифъаль;добываться  быть выкопанным
לכרוך;כרך;verb;пааль;связывать, обматывать переплетать 
להיכרך;כרך;verb;нифъаль;связываться, обматываться быть переплетенным 
לכרכר;כרכר;verb;пиэль;плясать, кружиться, прыгать
לכרסם;כרסם;verb;пиэль;грызть фрезеровать уменьшать
להכריע;כרע;verb;hифъиль;подавлять, сокрушать решать
לכרוע;כרע;verb;пааль;преклонить колени, склониться
להיכרת;כרת;verb;нифъаль;быть срезанным, ампутированным
לכרות;כרת;verb;пааль;отрезать, ампутировать
להכרית;כרת;verb;hифъиль;истреблять, уничтожать прекращать, аннулировать 
לכשכש;כשכש;verb;пиэль;вилять, махать 
להיכשל;כשל;verb;нифъаль;споткнуться потерпеть неудачу
להכשיל;כשל;verb;hифъиль;завалить , подвести
לכשול;כשל;verb;пааль;споткнуться потерпеть неудачу
לכשף;כשף;verb;пиэль;заколдовать, очаровать
להכשיר;כשר;verb;hифъиль;готовить, тренировать признавать кошерным
לכשור;כשר;verb;пааль;быть успешным быть пригодным
לכתוב;כתב;verb;пааль;писать
להיכתב;כתב;verb;нифъаль;быть написанным
להכתיב;כתב;verb;hифъиль;диктовать  диктовать 
להתכתב;כתב;verb;hитпаэль;переписываться
לכתב;כתב;verb;пиэль;адресовать добавить в получатели , высекать на камне
להכתים;כתם;verb;hифъиль;пятнать, пачкать, порочить
לכתר;כתר;verb;пиэль;окружать
להכתיר;כתר;verb;hифъиль;короновать, увенчивать
להתכתש;כתש;verb;hитпаэль;драться, бороться
לכתוש;כתש;verb;пааль;дробить, толочь, размельчать
לכתות;כתת;verb;пааль;крошить, дробить 
להלאות;לאה;verb;hифъиль;утомлять
ללאות;לאה;verb;пааль;устать 
להלאים;לאם;verb;hифъиль;национализировать
ללבב;לבב;verb;пиэль;очаровывать, пленять  печь драники, оладьи 
להתלבט;לבט;verb;hитпаэль;колебаться, обдумывать проблему
ללבות;לבה;verb;пиэль;разжигать, раздувать 
ללבלב;לבלב;verb;пиэль;расцветать, распускаться
ללבן;לבן;verb;пиэль;раскалять добела выяснять, разбираться
להלבין;לבן;verb;hифъиль;белить белеть
ללבוש;לבש;verb;пааль;надевать, носить 
להתלבש;לבש;verb;hитпаэль;одеваться
להלביש;לבש;verb;hифъиль;одевать , наделять 
להילבש;לבש;verb;нифъаль;быть надетым 
ללגלג;לגלג;verb;пиэль;насмехаться, издеваться
ללגום;לגם;verb;пааль;глотать 
להלהיב;להב;verb;hифъиль;воодушевлять
להתלהב;להב;verb;hитпаэль;воодушевляться
להילהב;להב;verb;нифъаль;быть воодушевленным 
ללהוב;להב;verb;пааль;гореть, пылать 
ללהוט;להט;verb;пааль;гореть, пылать
להתלהט;להט;verb;hитпаэль;накаляться
ללהות;להה;verb;пааль;устать 
להתלהם;להם;verb;hитпаэль;высказываться резко, нападать, критиковать
ללהק;להק;verb;пиэль;собирать ансамбль, труппу, подбирать актеров, проводить кастинг
להתלהק;להק;verb;hитпаэль;сбиваться в стаю
להליט;לוט;verb;hифъиль;покрыть, накрыть 
ללוות;לוה;verb;пааль;брать взаймы, одалживать
להלוות;לוה;verb;hифъиль;давать взаймы
להתלוות;לוה;verb;hитпаэль;присоединяться, сопровождать
להילוות;לוה;verb;нифъаль;сопровождать, присоединяться
ללוות;לוה;verb;пиэль;сопровождать аккомпанировать
להתלונן;לון;verb;hитпаэль;жаловаться
להלין;לון;verb;hифъиль;жаловаться 
להלין;לון;verb;hифъиль;предоставять ночлег задерживать, откладывать
ללון;לון;verb;пааль;ночевать
ללוש;לוש;verb;пааль;месить 
ללחך;לחך;verb;пиэль;щипать траву сжирать, уничтожать
ללחוך;לחך;verb;пааль;щипать траву, лизать  сжирать, поглощать 
ללחום;לחם;verb;пааль;воевать, сражаться, бороться
להילחם;לחם;verb;нифъаль;воевать, сражаться, бороться
להלחים;לחם;verb;hифъиль;паять
להלחין;לחן;verb;hифъиль;сочинять музыку
להלחיץ;לחץ;verb;hифъиль;подгонять напрягать 
ללחוץ;לחץ;verb;пааль;давить, сжимать
להילחץ;לחץ;verb;нифъаль;быть под давлением быть нажатым 
ללחוש;לחש;verb;пааль;шептать
להתלחש;לחש;verb;hитпаэль;перешептываться
להתלחשש;לחשש;verb;hитпаэль;перешептываться
ללטף;לטף;verb;пиэль;гладить, ласкать
ללטוף;לטף;verb;пааль;гладить, ласкать 
ללטוש;לטש;verb;пааль;точить, затачивать  обливать холодной водой
ללטש;לטש;verb;пиэль;шлифовать, полировать
להתלוצץ;ליץ;verb;hитпаэль;шутить, подшучивать
לליץ;ליץ;verb;пааль;насмехаться 
ללכוד;לכד;verb;пааль;ловить, захватывать
ללכד;לכד;verb;пиэль;сплачивать, объединять
להתלכד;לכד;verb;hитпаэль;сплачиваться, объединяться
להילכד;לכד;verb;нифъаль;быть захваченным
ללכלך;לכלך;verb;пиэль;пачкать
להתלכלך;לכלך;verb;hитпаэль;испачкаться
ללכסן;לכסן;verb;пиэль;диагонализировать 
ללמוד;למד;verb;пааль;изучать, учить 
ללמד;למד;verb;пиэль;учить , преподавать
להילמד;למד;verb;нифъаль;изучаться 
להתלמד;למד;verb;hитпаэль;учиться  
ללעוג;לעג;verb;пааль;насмехаться, осмеивать
להלעיג;לעג;verb;hифъиль;издеваться над кемлибо  
להלעיט;לעט;verb;hифъиль;перекармливать, пичкать
ללעלע;לעלע;verb;пиэль;заикаться, говорить сдавленно 
ללעוס;לעס;verb;пааль;жевать
ללפף;לפף;verb;пиэль;наматывать, обматывать
ללפות;לפת;verb;пааль;обхватить руками
להילקח;לקח;verb;нифъаль;быть взятым
להתלקח;לקח;verb;hитпаэль;вспыхивать, загораться
לקחת;לקח;verb;пааль;брать, взять
להילקט;לקט;verb;нифъаль;быть подобранным, собранным
ללקט;לקט;verb;пиэль;собирать, подбирать
להתלקט;לקט;verb;hитпаэль;группироваться, собираться
ללקוט;לקט;verb;пааль;собирать 
להלקות;לקה;verb;hифъиль;сечь, пороть, наказывать
ללקות;לקה;verb;пааль;заболеть чемлибо 
ללקק;לקק;verb;пиэль;лизать, лакать
להלשין;לשן;verb;hифъиль;донести, доложить  
למאן;מאן;verb;пиэль;отказываться, не соглашаться
להימאס;מאס;verb;нифъаль;надоесть 
להמאיס;מאס;verb;hифъиль;сделать противным 
למאוס;מאס;verb;пааль;брезговать, гнушаться 
למגן;מגן;verb;пиэль;защищать, оборонять
למגנט;מגנט;verb;пиэль;намангичивать притягивать, завораживать
להתמגנט;מגנט;verb;hитпаэль;намангичиваться
למגר;מגר;verb;пиэль;свергать, уничтожать 
למוד;מדד;verb;пааль;измерять мерить, примерять 
להימדד;מדד;verb;нифъаль;измеряться
להתמודד;מדד;verb;hитпаэль;соревноваться, состязаться , справляться  
למהול;מהל;verb;пааль;разводить, разбавлять
להימהל;מהל;verb;нифъаль;быть разбавленным, смешанным
להתמהמה;מהמה;verb;hитпаэль;задерживаться, мешкать
למהר;מהר;verb;пиэль;спешить, торопиться
להימוג;מוג;verb;нифъаль;рассеяться, растаять
להתמוגג;מוג;verb;hитпаэль;наслаждаться, таять от удовольствия
למוטט;מוט;verb;пиэль;потрясать, разрушать
להתמוטט;מוט;verb;hитпаэль;рухнуть, обрушиться
למוט;מוט;verb;пааль;шататься, трястись
להימוט;מוט;verb;нифъаль;рухнуть, упасть 
למול;מול;verb;пааль;провести обрезание
להימול;מול;verb;нифъаль;пройти обрезание
להמיר;מור;verb;hифъиль;заменять, менять деньги
למוש;מוש;verb;пааль;сдвинуться с места, пойти 
למות;מות;verb;пааль;умереть
להמית;מות;verb;hифъиль;умертвить
למזוג;מזג;verb;пааль;лить, наливать
להתמזג;מזג;verb;hитпаэль;сливаться, смешиваться, объединяться
למזג;מזג;verb;пиэль;включать кондиционер
למזג;מזג;verb;пиэль;смешивать, соединять
להתמזל;מזל;verb;hитпаэль; повезло, улыбнулась удача
להתמזמז;מזמז;verb;hитпаэль;обниматься, ласкать 
למזמז;מזמז;verb;пиэль;ласкать, лапать 
למזער;מזער;verb;пиэль;уменьшить 
למחוא;מחא;verb;пааль;хлопать 
להמחיז;מחז;verb;hифъиль;инсценировать, ставить на сцене
למחזר;מחזר;verb;пиэль;перерабатывать отходы
למחוט;מחט;verb;пааль;сморкаться
למחות;מחה;verb;пааль;протестовать стирать, истреблять
להימחות;מחה;verb;нифъаль;стираться, быть истребленным
להתמחות;מחה;verb;hитпаэль;специализироваться
למחות;מחה;verb;пиэль;протестовать 
למחול;מחל;verb;пааль;прощать, отпускать грехи
למחוץ;מחץ;verb;пааль;раздавить, размозжить
להימחץ;מחץ;verb;нифъаль;быть раздавленным
למחוק;מחק;verb;пааль;стирать, зачеркивать
להימחק;מחק;verb;нифъаль;быть стертым, зачеркнутым
להמחיש;מחש;verb;hифъиль;иллюстрировать, демонстрировать
למחשב;מחשב;verb;пиэль;компьютеризировать
להמטיר;מטר;verb;hифъиль;проливать  
למיין;מין;verb;пиэль;сортировать
להמיש;מיש;verb;hифъиль;сдвинуть, подвинуть
למכור;מכר;verb;пааль;продавать
להתמכר;מכר;verb;hитпаэль;стать зависимым  
להימכר;מכר;verb;нифъаль;быть проданным
להתמלא;מלא;verb;hитпаэль;наполняться исполняться
למלאת;מלא;verb;пааль;быть полным наполняться заканчиваться
למלא;מלא;verb;пиэль;наполнять заполнять исполнять
להמליח;מלח;verb;hифъиль;солить становиться солным
למלט;מלט;verb;пиэль;спасать, выручать
להימלט;מלט;verb;нифъаль;сбежать
להמליט;מלט;verb;hифъиль;разродиться, отелиться 
להמליך;מלך;verb;hифъиль;возводить на престол
למלוך;מלך;verb;пааль;царствовать
למלכד;מלכד;verb;пиэль;заминировать
למלל;מלל;verb;пиэль;изречь, сказать 
למלמל;מלמל;verb;пиэль;бормотать
להמליץ;מלץ;verb;hифъиль;рекомендовать
למלוק;מלק;verb;пааль;обезглавить 
לממן;ממן;verb;пиэль;финансировать
לממש;ממש;verb;пиэль;осуществлять, реализовывать
להתממש;ממש;verb;hитпаэль;осуществляться
למנות;מנה;verb;пааль;считать, насчитывать 
להימנות;מנה;verb;нифъаль;быть сосчитанным, числиться
למנות;מנה;verb;пиэль;назначить
להתמנות;מנה;verb;hитпаэль;быть назначенным 
למנן;מנן;verb;пиэль;дозировать
למנוע;מנע;verb;пааль;препятствовать, не допускать
להימנע;מנע;verb;нифъаль;быть предотвращенным воздержаться
למנף;מנף;verb;пиэль;использовать 
למסגר;מסגר;verb;пиэль;поместить в рамку 
למסד;מסד;verb;пиэль;официально оформить
להתמסד;מסד;verb;hитпаэль;официально оформиться, институционализироваться
להתמסחר;מסחר;verb;hитпаэль;коммерциализироваться
למסחר;מסחר;verb;пиэль;коммерциализировать
להתמסטל;מסטל;verb;hитпаэль;накуриться, наширяться 
למסות;מסה;verb;пиэль;обложить налогом
להתמסמס;מסמס;verb;hитпаэль;развеяться раствориться
למסמר;מסמר;verb;пиэль;прибить гвоздями
להתמוסס;מסס;verb;hитпаэль;растаять, раствориться
להמיס;מסס;verb;hифъиль;растопить, растворить
להימוס;מסס;verb;нифъаль;раствориться
למספר;מספר;verb;пиэль;нумеровать
למסור;מסר;verb;пааль;передавать, сообщать
להימסר;מסר;verb;нифъаль;быть переданным
להתמסר;מסר;verb;hитпаэль;предаваться, посвящать себя
למסרר;מסרר;verb;пиэль;отправить 
למעוד;מעד;verb;пааль;поскользнуться, споткнуться
